design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
0.421117250007228,0.4904108750051819,3,0.9115590830042493,S1_ideal,34,E
0.39649699999426957,0.4129732079891255,4,0.8095097079931293,S1_ideal,34,E
0.428490749996854,0.4651170830038609,5,0.8937280000100145,S1_ideal,34,E
0.48084208300861064,0.5960202089918312,6,1.0769142089993693,S1_ideal,34,E
0.5489732079877285,0.5699282080022385,7,1.1189608330023475,S1_ideal,34,E
0.0,0.7800867910118541,8,0.7802647080097813,S1_ideal,34,E
0.5442210000037448,0.08728045799944084,1,0.6315213329944527,S1_ideal,35,E
0.44596945800003596,0.2327327079983661,2,0.678725999998278,S1_ideal,35,E
0.47260045900475234,0.3857148329989286,3,0.8583485410053981,S1_ideal,35,E
0.42926183399686124,0.3606787919998169,4,0.7900470000022324,S1_ideal,35,E
0.4742859999969369,0.390903082996374,5,0.865309332992183,S1_ideal,35,E
0.5148883749934612,0.6361735419923207,6,1.1512115840014303,S1_ideal,35,E
0.5207476669893367,0.636526916990988,7,1.1573334999993676,S1_ideal,35,E
0.0,0.7882957080000779,8,0.7883580409979913,S1_ideal,35,E
0.4867204159963876,0.12034204200608656,1,0.6070804170012707,S1_ideal,36,E
0.42482412500248756,0.305685415994958,2,0.7305334160046186,S1_ideal,36,E
0.4255707499978598,0.3016262079909211,3,0.727228332994855,S1_ideal,36,E
0.40682545899471734,0.32930258399574086,4,0.7362187089893268,S1_ideal,36,E
0.4728839169983985,0.5766202499944484,5,1.0495521249977173,S1_ideal,36,E
0.4911913749965606,0.5189347909908975,6,1.0102610829926562,S1_ideal,36,E
0.4698952500039013,0.6374830840068171,7,1.107432709002751,S1_ideal,36,E
0.0,0.6996161670103902,8,0.6996784170041792,S1_ideal,36,E
0.5328351250063861,0.12141762499231845,1,0.6543007500004023,S1_ideal,37,E
0.42409604199929163,0.2959806250000838,2,0.7201362920022802,S1_ideal,37,E
0.4112179170042509,0.3601202919962816,3,0.7714242089859908,S1_ideal,37,E
0.4430943329934962,0.35433195799123496,4,0.7974641659966437,S1_ideal,37,E
0.4734561660006875,0.3932812080020085,5,0.8667825830052607,S1_ideal,37,E
0.49029600000358187,0.6407841659965925,6,1.1311282079986995,S1_ideal,37,E
0.5063862910028547,0.5891135420097271,7,1.0955544169992208,S1_ideal,37,E
